Program,Formal Code,Title,Section,Room1,Room2,Day1,Day2,Time1,Time2,Faculty Full Name,Initial,Cr.
BSCSE,ACT 2111,Financial and Managerial Accounting,B,304,304,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Israt Jabin,ItJn,3
BSCSE,ACT 2111,Financial and Managerial Accounting,C,303,303,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Ishrat Jahan,IJ,3
BSCSE,ACT 2111,Financial and Managerial Accounting,A,303,303,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Ishrat Jahan,IJ,3
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AC,303,303,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Al Jamal Mustafa Shindaini,AJMSh,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AD,303,303,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Mabia Momen,MaMmn,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AE,303,303,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Ashraf Aziz Ishrak Fahim,AAIF,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AF,303,303,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Nazmul Huda,NaHu,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AG,303,303,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Nazmul Huda,NaHu,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AH,304,304,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Md. Ashraf Aziz Ishrak Fahim,AAIF,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AA,305,305,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Al Jamal Mustafa Shindaini,AJMSh,2
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AB,303,303,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Mabia Momen,MaMmn,2
BSCSE,BIO 3105,Biology for Engineers,A,306,306,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Muhammad Sibgatullah Zunnun,MSZn,3
BSCSE,BIO 3105,Biology for Engineers,B,304,304,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Hasin Anupama Azhari,HAA,3
BSCSE,BIO 3105,Biology for Engineers,C,304,304,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Hasin Anupama Azhari,HAA,3
BSCSE,BIO 3105,Biology for Engineers,D,303,303,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Mobashara Islam,MobIm,3
BSCSE,BIO 3105,Biology for Engineers,E,304,304,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Nahid Tamanna,NaTa,3
BSCSE,BIO 3105,Biology for Engineers,F,307,307,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Mobashara Islam,MobIm,3
BSCSE,BIO 3105,Biology for Engineers,H,304,304,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Mobashara Islam,MobIm,3
BSCSE,BIO 3105,Biology for Engineers,I,303,303,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Hasin Anupama Azhari,HAA,3
BSCSE,BIO 3105,Biology for Engineers,J,303,303,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Atiq Abrar Rahman,AARn,3
BSCSE,BIO 3105,Biology for Engineers,K,304,304,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Atiq Abrar Rahman,AARn,3
BSCSE,CSE 1110,Introduction to Computer Systems,A,326 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Mohmmad Ali,MoA,1
BSCSE,CSE 1110,Introduction to Computer Systems,B,522 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Hamudi Hasan Sonet,HHS,1
BSCSE,CSE 1110,Introduction to Computer Systems,C,326 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Mohmmad Ali,MoA,1
BSCSE,CSE 1110,Introduction to Computer Systems,D,326 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Shoib Ahmed Shourav,SAhSh,1
BSCSE,CSE 1110,Introduction to Computer Systems,E,326 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Shoib Ahmed Shourav,SAhSh,1
BSCSE,CSE 1110,Introduction to Computer Systems,F,326 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Md. Tanvir Raihan,MTR,1
BSCSE,CSE 1110,Introduction to Computer Systems,G,326 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Sahid Hossain Mustakim,SHMm,1
BSCSE,CSE 1110,Introduction to Computer Systems,H,523 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Hamudi Hasan Sonet,HHS,1
BSCSE,CSE 1110,Introduction to Computer Systems,I,327 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Abu Bakar Fahad,ABF,1
BSCSE,CSE 1111,Structured Programming Language,A,305,305,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Anika Tasnim Rodela,ATR,3
BSCSE,CSE 1111,Structured Programming Language,B,308,308,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Hasan Sarwar,HS,3
BSCSE,CSE 1111,Structured Programming Language,C,305,305,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Anika Tasnim Rodela,ATR,3
BSCSE,CSE 1111,Structured Programming Language,D,306,306,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Sabah Ahmed,SabAd,3
BSCSE,CSE 1111,Structured Programming Language,E,304,304,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Sidratul Tanzila Tasmi,STT,3
BSCSE,CSE 1111,Structured Programming Language,F,306,306,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Nusrat Jahan Tithi,NtJT,3
BSCSE,CSE 1111,Structured Programming Language,G,309,309,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Khushnur Binte Jahangir,KBJ,3
BSCSE,CSE 1111,Structured Programming Language,H,306,306,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Mohammad Nurul Huda,MNH,3
BSCSE,CSE 1111,Structured Programming Language,J,305,305,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Shekh. Md. Saifur Rahman,SMSR,3
BSCSE,CSE 1111,Structured Programming Language,K,305,305,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Sherajul Arifin,ShArn,3
BSCSE,CSE 1111,Structured Programming Language,I,307,307,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Sherajul Arifin,ShArn,3
BSCSE,CSE 1111,Structured Programming Language,L,305,305,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Nusrat Jahan Tithi,NtJT,3
BSCSE,CSE 1111,Structured Programming Language,M,304,304,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Benzir Ahmed,MBAd,3
BSCSE,CSE 1111,Structured Programming Language,N,304,304,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Nusrat Jahan Tithi,NtJT,3
BSCSE,CSE 1111,Structured Programming Language,O,305,305,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Mir Moynuddin Ahmed Shibly,MMAS,3
BSCSE,CSE 1111,Structured Programming Language,P,307,307,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Shekh. Md. Saifur Rahman,SMSR,3
BSCSE,CSE 1111,Structured Programming Language,Q,306,306,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Shekh. Md. Saifur Rahman,SMSR,3
BSCSE,CSE 1111,Structured Programming Language,R (If Required),306,306,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,,,3
BSCSE,CSE 1111,Structured Programming Language,T,306,306,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Sherajul Arifin,ShArn,3
BSCSE,CSE 1111,Structured Programming Language,U,308,308,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Sahid Hossain Mustakim,SHMm,3
BSCSE,CSE 1112,Structured Programming Language Laboratory,A,327 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Khushnur Binte Jahangir,KBJ,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,B,422 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Nabila Sabrin Sworna,NSS,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,C,422 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Anika Tasnim Rodela,ATR,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,D,422 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Nabila Sabrin Sworna,NSS,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,E,423 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Asnuva Tanvin,AsTn,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,F,327 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Anika Tasnim Rodela,ATR,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,G,422 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Mohammad Mirazur Rahman,MdMrRn,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,H,423 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Miftahul Sheikh,MfSh,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,I,423 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Abu Bakar Fahad,ABF,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,J,422 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Minhajul Bashir,MiBa,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,K,327 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Sidratul Tanzila Tasmi,STT,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,L,422 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Sidratul Tanzila Tasmi,STT,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,M,423 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Sahid Hossain Mustakim,SHMm,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,N,327 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Minhajul Bashir,MiBa,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,O,422 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Sherajul Arifin,ShArn,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,P,423 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Sherajul Arifin,ShArn,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,Q,422 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Sahid Hossain Mustakim,SHMm,1
BSCSE,CSE 1112,Structured Programming Language Laboratory,R (If Required),424 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,,,1
BSCSE,CSE 1115,Object Oriented Programming,B,322,322,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Md. Zunaid-Ul-Alam,MZUA,3
BSCSE,CSE 1115,Object Oriented Programming,C,307,307,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Rakibul Hasan Rafi,RaHR,3
BSCSE,CSE 1115,Object Oriented Programming,D,308,308,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Md. Zunaid-Ul-Alam,MZUA,3
BSCSE,CSE 1115,Object Oriented Programming,G,307,307,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Tahsin Wahid,TW,3
BSCSE,CSE 1115,Object Oriented Programming,H,306,306,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Zunaid-Ul-Alam,MZUA,3
BSCSE,CSE 1115,Object Oriented Programming,I,305,305,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Md. Rahad Khan,RaK,3
BSCSE,CSE 1115,Object Oriented Programming,K,309,309,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Abdullah Ibne Masud Mahi,AIMM,3
BSCSE,CSE 1115,Object Oriented Programming,E,306,306,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Romizul Islam,MdRIm,3
BSCSE,CSE 1115,Object Oriented Programming,F,307,307,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Asnuva Tanvin,AsTn,3
BSCSE,CSE 1115,Object Oriented Programming,A,307,307,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Md. Tanvir Raihan,MTR,3
BSCSE,CSE 1115,Object Oriented Programming,J,307,307,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Rahad Khan,RaK,3
BSCSE,CSE 1116,Object Oriented Programming Laboratory,A,424 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Tasmia Binte Sogir,TBS,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,B,326 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Md. Tanvir Raihan,MTR,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,C,326 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Rakibul Hasan Rafi,RaHR,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,D,424 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Rakibul Hasan Rafi,RaHR,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,E,423 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Md. Romizul Islam,MdRIm,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,F,326 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Md. Zunaid-Ul-Alam,MZUA,1
BSCSE,CSE 1116,Object Oriented Programming Laboratory,G,423 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Md. Zunaid-Ul-Alam,MZUA,1
BSCSE,CSE 1325,Digital Logic Design,A,308,308,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Asnuva Tanvin,AsTn,3
BSCSE,CSE 1325,Digital Logic Design,B,323,323,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Anudwaipaon Antu,AdAn,3
BSCSE,CSE 1325,Digital Logic Design,C,308,308,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Anudwaipaon Antu,AdAn,3
BSCSE,CSE 1325,Digital Logic Design,E,307,307,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Riasat Azim,RtAm,3
BSCSE,CSE 1325,Digital Logic Design,F,308,308,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Md. Benzir Ahmed,MBAd,3
BSCSE,CSE 1325,Digital Logic Design,G,308,308,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Shahriar Mahmud,ShMd,3
BSCSE,CSE 1325,Digital Logic Design,H,307,307,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Riasat Azim,RtAm,3
BSCSE,CSE 1325,Digital Logic Design,I,306,306,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Md. Benzir Ahmed,MBAd,3
BSCSE,CSE 1325,Digital Logic Design,J,308,308,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Tasmia Binte Sogir,TBS,3
BSCSE,CSE 1325,Digital Logic Design,K,322,322,Sun,Wed,03:11:PM - 04:30:PM,03:11:PM - 04:30:PM,Tasmia Binte Sogir,TBS,3
BSCSE,CSE 1325,Digital Logic Design,D,309,309,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Asnuva Tanvin,AsTn,3
BSCSE,CSE 1326,Digital Logic Design Laboratory,A,508 (Digital Lab),,Wed,,11:11:AM - 01:40:PM, - ,Asnuva Tanvin,AsTn,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,B,508 (Digital Lab),,Sat,,11:11:AM - 01:40:PM, - ,Shahriar Mahmud,ShMd,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,C,508 (Digital Lab),,Sun,,11:11:AM - 01:40:PM, - ,Shahriar Mahmud,ShMd,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,D,508 (Digital Lab),,Sat,,08:30:AM - 11:00:AM, - ,Sayeem Been Zaman,SBZ,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,E,508 (Digital Lab),,Tue,,02:00:PM - 04:30:PM, - ,Sayeem Been Zaman,SBZ,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,F,508 (Digital Lab),,Sun,,02:00:PM - 04:30:PM, - ,Fahim Hafiz,FaHa,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,G,508 (Digital Lab),,Wed,,02:00:PM - 04:30:PM, - ,Fahim Hafiz,FaHa,1
BSCSE,CSE 1326,Digital Logic Design Laboratory,H,508 (Digital Lab),,Tue,,08:30:AM - 11:00:AM, - ,Tasmia Binte Sogir,TBS,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,A,424 (Computer Lab),,Sun,,11:11:AM - 01:40:PM, - ,Abdus Sayef Reyadh,ASR,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,B,426 (Computer Lab),,Tue,,11:11:AM - 01:40:PM, - ,Mohammad Mirazur Rahman,MdMrRn,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,C,423 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Ashraful Kabir,AshKr,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,E,424 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Md. Enamul Haque,MEHq,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,F,327 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Faria Tabassum,FT,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,G,327 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Miftahul Sheikh,MfSh,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,H,426 (Computer Lab),,Sun,,08:30:AM - 11:00:AM, - ,Tonmoy Saha,ToSa,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,I,422 (Computer Lab),,Tue,,02:00:PM - 04:30:PM, - ,Raiyan Janik Monir,RJM,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,J,327 (Computer Lab),,Sun,,02:00:PM - 04:30:PM, - ,Kazi Abdun Noor,KAN,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,K,424 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Raiyan Janik Monir,RJM,1
BSCSE,CSE 2118,Advanced Object Oriented Programming Laboratory,D,426 (Computer Lab),,Wed,,11:11:AM - 01:40:PM, - ,Kazi Abdun Noor,KAN,1
BSCSE,CSE 2213,Discrete Mathematics,A,322,322,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Faria Tabassum,FT,3
BSCSE,CSE 2213,Discrete Mathematics,D,324,324,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Charles Aunkan Gomes,CAG,3
BSCSE,CSE 2213,Discrete Mathematics,E,309,309,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Nusaiba Zaman Manifa,NZMa,3
BSCSE,CSE 2213,Discrete Mathematics,F,308,308,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Rakib Ahsan,RbAn,3
BSCSE,CSE 2213,Discrete Mathematics,B,308,308,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Faria Tabassum,FT,3
BSCSE,CSE 2213,Discrete Mathematics,C,309,309,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Charles Aunkan Gomes,CAG,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AF,408,,Tue,,11:11:AM - 01:40:PM, - ,Md. Abul Kashem Mia,AKM,3
BSCSE,CSE 2215,Data Structure and Algorithms I,A,309,309,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Rubaiya Rahtin Khan,RRK,3
BSCSE,CSE 2215,Data Structure and Algorithms I,B,325,325,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Asif Abrar,AsAr,3
BSCSE,CSE 2215,Data Structure and Algorithms I,C,322,322,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Hafijul Hoque Chowdhury,HHCh,3
BSCSE,CSE 2215,Data Structure and Algorithms I,D,322,322,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Asif Abrar,AsAr,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AA,323,323,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Asif Abrar,AsAr,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AB,324,324,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Tarek Hasan,MdTH,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AC,309,309,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Shahil Yasar Haque,SYH,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AD,324,324,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Siana Rizwan,SnRn,3
BSCSE,CSE 2215,Data Structure and Algorithms I,AE,807,807,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Siana Rizwan,SnRn,3
BSCSE,CSE 2215,Data Structure and Algorithms I,E,309,309,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Mr. Md Siam,TBA,3
BSCSE,CSE 2215,Data Structure and Algorithms I,F,322,322,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Mr. Md Siam,TBA,3
BSCSE,CSE 2215,Data Structure and Algorithms I,G,807,807,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Md. Irfanur Rahman Rafio,IRR,3
BSCSE,CSE 2215,Data Structure and Algorithms I,H,323,323,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Md. Sajjad Hossain,MSdHn,3
BSCSE,CSE 2215,Data Structure and Algorithms I,I,323,323,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Hafijul Hoque Chowdhury,HHCh,3
BSCSE,CSE 2215,Data Structure and Algorithms I,J,322,322,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Irfanur Rahman Rafio,IRR,3
BSCSE,CSE 2215,Data Structure and Algorithms I,K,323,323,Sat,Tue,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Pranta Biswas,PB,3
BSCSE,CSE 2215,Data Structure and Algorithms I,L,808,808,Sat,Tue,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Fairoz Anika,FzAn,3
BSCSE,CSE 2215,Data Structure and Algorithms I,M,324,324,Sat,Tue,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Siana Rizwan,SnRn,3
BSCSE,CSE 2215,Data Structure and Algorithms I,N,324,324,Sat,Tue,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Azizur Rahman Anik,ARnA,3
BSCSE,CSE 2215,Data Structure and Algorithms I,O,323,323,Sat,Tue,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Pranta Biswas,PB,3
BSCSE,CSE 2215,Data Structure and Algorithms I,Q,309,309,Sun,Wed,09:51:AM - 11:10:AM,09:51:AM - 11:10:AM,Rubaiya Rahtin Khan,RRK,3
BSCSE,CSE 2215,Data Structure and Algorithms I,S,307,307,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,Rubaiya Rahtin Khan,RRK,3
BSCSE,CSE 2215,Data Structure and Algorithms I,R,322,322,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Rakib Kibria,RKb,3
BSCSE,CSE 2215,Data Structure and Algorithms I,T,322,322,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Rakib Kibria,RKb,3
BSCSE,CSE 2215,Data Structure and Algorithms I,U,324,324,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Rakib Kibria,RKb,3
BSCSE,CSE 2215,Data Structure and Algorithms I,W,323,323,Sun,Wed,11:11:AM - 12:30:PM,11:11:AM - 12:30:PM,Abu Bakar Fahad,ABF,3
BSCSE,CSE 2215,Data Structure and Algorithms I,X (If Required),308,308,Sun,Wed,12:31:PM - 01:50:PM,12:31:PM - 01:50:PM,,,3
BSCSE,CSE 2215,Data Structure and Algorithms I,Y,323,323,Sun,Wed,01:51:PM - 03:10:PM,01:51:PM - 03:10:PM,Md. Tarek Hasan,MdTH,3
BSCSE,CSE 2215,Data Structure and Algorithms I,Z,325,325,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Md. Tarek Hasan,MdTH,3
BSCSE,CSE 2215,Data Structure and Algorithms I,P,323,323,Sun,Wed,08:30:AM - 09:50:AM,08:30:AM - 09:50:AM,Mohammad Nurul Huda,MNH,3
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,V,522 (Computer Lab),,Tue,,08:30:AM - 11:00:AM, - ,Raiyan Janik Monir,RJM,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,A,424 (Computer Lab),,Sat,,08:30:AM - 11:00:AM, - ,Siana Rizwan,SnRn,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AA,423 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Pranta Biswas,PB,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AB,523 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Md. Mushfiqul Haque Omi,MHO,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AC,523 (Computer Lab),,Sat,,11:11:AM - 01:40:PM, - ,Raiyan Janik Monir,RJM,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AD,424 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Raiyan Janik Monir,RJM,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AE,528 (Computer Lab),,Wed,,08:30:AM - 11:00:AM, - ,Hafijul Hoque Chowdhury,HHCh,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AF,327 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Md. Tarek Hasan,MdTH,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AG,426 (Computer Lab),,Wed,,02:00:PM - 04:30:PM, - ,Abu Bakar Fahad,ABF,1
BSCSE,CSE 2216,Data Structure and Algorithms I Laboratory,AH,422 (Computer Lab),,Sat,,02:00:PM - 04:30:PM, - ,Abu Bakar Fahad,ABF,1
